time,mean,max,,hor,ver,hormax,vermax
20220421_161319,0.020359184,0.087380521,7.26E-05,0.002207113,0.001735091,0.04849989,0.066238038
20220421_161319,0.020359184,0.087380521,7.26E-05,0.002207113,0.001735091,0.04849989,0.066238038
20220421_161319,0.020359184,0.087380521,7.26E-05,0.002207113,0.001735091,0.04849989,0.066238038
20220421_161319,0.018712414,0.056229811,5.26E-05,0.00121636,-1.33E-05,0.054499306,0.044169407
20220421_161319,0.018712414,0.056229811,5.26E-05,0.00121636,-1.33E-05,0.054499306,0.044169407
20220421_161319,0.019235445,0.067321293,2.57E-05,0.001593962,-0.001265043,0.054052908,0.053225227
20220421_161319,0.019235445,0.067321293,2.57E-05,0.001593962,-0.001265043,0.054052908,0.053225227
20220421_161319,0.020347625,0.073178783,7.29E-05,0.005493753,-0.002693827,0.056556165,0.045031123
20220421_161319,0.020347625,0.073178783,7.29E-05,0.005493753,-0.002693827,0.056556165,0.045031123
20220421_161319,0.020439664,0.082586311,0.000133715,0.005160707,-0.002474638,0.048398763,0.080174543
20220421_161319,0.020439664,0.082586311,0.000133715,0.005160707,-0.002474638,0.048398763,0.080174543
20220421_161319,0.01815534,0.055852845,4.59E-05,0.004011114,-0.001614953,0.043409631,0.045013428
20220421_161319,0.01815534,0.055852845,4.59E-05,0.004011114,-0.001614953,0.043409631,0.045013428
20220421_161319,0.019591598,0.073856793,3.41E-05,-0.00043158,-0.002298097,0.048798289,0.053860247
20220421_161319,0.019591598,0.073856793,3.41E-05,-0.00043158,-0.002298097,0.048798289,0.053860247
20220421_161320,0.019879385,0.061401848,8.19E-05,0.003019273,-0.003057922,0.046888586,0.044922162
20220421_161320,0.019879385,0.061401848,8.19E-05,0.003019273,-0.003057922,0.046888586,0.044922162
20220421_161320,0.019879385,0.061401848,8.19E-05,0.003019273,-0.003057922,0.046888586,0.044922162
20220421_161320,0.020780192,0.073088326,0.000103808,0.005548244,-0.002863535,0.058683902,0.067463897
20220421_161320,0.020780192,0.073088326,0.000103808,0.005548244,-0.002863535,0.058683902,0.067463897
20220421_161320,0.019433387,0.061526537,3.85E-05,0.007713007,-0.002516679,0.052207235,0.048821028
20220421_161320,0.019833862,0.056537058,9.56E-05,0.00533922,-0.001361267,0.053587504,0.047979489
20220421_161320,0.019833862,0.056537058,9.56E-05,0.00533922,-0.001361267,0.053587504,0.047979489
20220421_161320,0.019942465,0.056477733,0.000156117,0.004488064,0.000146705,0.048690598,0.05060067
20220421_161320,0.019942465,0.056477733,0.000156117,0.004488064,0.000146705,0.048690598,0.05060067
20220421_161320,0.019014675,0.083468176,8.90E-05,0.001544926,-0.000373549,0.054349564,0.05495223
20220421_161320,0.019014675,0.083468176,8.90E-05,0.001544926,-0.000373549,0.054349564,0.05495223
20220421_161320,0.019014675,0.083468176,8.90E-05,0.001544926,-0.000373549,0.054349564,0.05495223
20220421_161320,0.01837054,0.074089468,3.40E-05,0.00258121,-0.00059855,0.053827051,0.07353998
20220421_161320,0.01837054,0.074089468,3.40E-05,0.00258121,-0.00059855,0.053827051,0.07353998
20220421_161320,0.019316656,0.075179964,4.72E-05,0.002964392,0.002979915,0.048210338,0.075062938
20220421_161321,0.019316656,0.075179964,4.72E-05,0.002964392,0.002979915,0.048210338,0.075062938
20220421_161321,0.019316656,0.075179964,4.72E-05,0.002964392,0.002979915,0.048210338,0.075062938
20220421_161321,0.019187133,0.055270404,1.37E-05,0.000672101,0.000944151,0.054416288,0.049194023
20220421_161321,0.019878085,0.070506379,0.000118626,0.001798992,0.000506671,0.042315803,0.059876841
20220421_161321,0.019878085,0.070506379,0.000118626,0.001798992,0.000506671,0.042315803,0.059876841
20220421_161321,0.019878085,0.070506379,0.000118626,0.001798992,0.000506671,0.042315803,0.059876841
20220421_161321,0.019172139,0.058883797,9.13E-05,0.001455983,-0.003347602,0.043743256,0.04554509
20220421_161321,0.019172139,0.058883797,9.13E-05,0.001455983,-0.003347602,0.043743256,0.04554509
20220421_161321,0.019150997,0.073591091,0.000116172,0.001348151,-0.001732044,0.061639164,0.073478252
20220421_161321,0.018092378,0.068646558,3.39E-05,0.001430776,-0.001229618,0.04943274,0.041202985
20220421_161321,0.018092378,0.068646558,3.39E-05,0.001430776,-0.001229618,0.04943274,0.041202985
20220421_161321,0.018092378,0.068646558,3.39E-05,0.001430776,-0.001229618,0.04943274,0.041202985
20220421_161321,0.019723119,0.085059315,3.72E-05,0.00055119,4.56E-05,0.052456077,0.049828105
20220421_161321,0.019723119,0.085059315,3.72E-05,0.00055119,4.56E-05,0.052456077,0.049828105
20220421_161321,0.018815313,0.057155319,6.28E-05,0.000473844,-0.0008718,0.045163501,0.050862588
20220421_161321,0.018815313,0.057155319,6.28E-05,0.000473844,-0.0008718,0.045163501,0.050862588
20220421_161322,0.020259714,0.06537208,4.25E-05,-0.000606603,-0.000498347,0.053149525,0.049628779
20220421_161322,0.020259714,0.06537208,4.25E-05,-0.000606603,-0.000498347,0.053149525,0.049628779
20220421_161322,0.019965398,0.066578008,5.73E-05,0.002512669,-0.000821353,0.054699946,0.048681572
20220421_161322,0.019965398,0.066578008,5.73E-05,0.002512669,-0.000821353,0.054699946,0.048681572
20220421_161322,0.020780314,0.081009842,4.95E-05,0.001252876,0.002193996,0.042136971,0.079235822
20220421_161322,0.020780314,0.081009842,4.95E-05,0.001252876,0.002193996,0.042136971,0.079235822
20220421_161322,0.017982379,0.05863345,8.43E-05,0.005704801,-0.000571435,0.057832375,0.036482483
20220421_161322,0.017982379,0.05863345,8.43E-05,0.005704801,-0.000571435,0.057832375,0.036482483
20220421_161322,0.020453312,0.087476544,0.000111279,-0.00131413,0.003100838,0.053111088,0.057241719
20220421_161322,0.020453312,0.087476544,0.000111279,-0.00131413,0.003100838,0.053111088,0.057241719
20220421_161322,0.020075566,0.051219199,5.62E-05,0.004618375,-0.002815657,0.049625721,0.045463279
20220421_161322,0.020075566,0.051219199,5.62E-05,0.004618375,-0.002815657,0.049625721,0.045463279
20220421_161322,0.021624544,0.092413373,8.30E-05,0.007613013,1.29E-05,0.059603512,0.092372388
20220421_161322,0.021624544,0.092413373,8.30E-05,0.007613013,1.29E-05,0.059603512,0.092372388
20220421_161322,0.019426833,0.061539344,0.00010545,0.000742433,-0.001107199,0.061500162,0.046691459
20220421_161323,0.019426833,0.061539344,0.00010545,0.000742433,-0.001107199,0.061500162,0.046691459
20220421_161323,0.019728874,0.078503758,4.36E-05,0.00580385,0.001356493,0.049951181,0.052203711
20220421_161323,0.019728874,0.078503758,4.36E-05,0.00580385,0.001356493,0.049951181,0.052203711
20220421_161323,0.019459013,0.061962493,0.000141781,0.005602757,-0.000130259,0.051362697,0.058484543
20220421_161323,0.019459013,0.061962493,0.000141781,0.005602757,-0.000130259,0.051362697,0.058484543
20220421_161323,0.02076132,0.080453068,1.98E-05,0.005336768,0.001234374,0.055316314,0.056271266
20220421_161323,0.02076132,0.080453068,1.98E-05,0.005336768,0.001234374,0.055316314,0.056271266
20220421_161323,0.021580082,0.068325847,3.95E-05,0.009867878,0.001191953,0.053421918,0.059124235
20220421_161323,0.021580082,0.068325847,3.95E-05,0.009867878,0.001191953,0.053421918,0.059124235
20220421_161323,0.021580082,0.068325847,3.95E-05,0.009867878,0.001191953,0.053421918,0.059124235
20220421_161323,0.020810434,0.075410634,0.000100969,0.008101649,-6.39E-05,0.055767171,0.06127248
20220421_161323,0.020810434,0.075410634,0.000100969,0.008101649,-6.39E-05,0.055767171,0.06127248
20220421_161323,0.019477228,0.061330497,0.000103396,0.004460558,-0.002331713,0.053745549,0.045965083
20220421_161323,0.019477228,0.061330497,0.000103396,0.004460558,-0.002331713,0.053745549,0.045965083
20220421_161323,0.019506658,0.087206133,6.67E-05,0.003678037,0.00240445,0.046878822,0.074757658
20220421_161323,0.019506658,0.087206133,6.67E-05,0.003678037,0.00240445,0.046878822,0.074757658
20220421_161324,0.018003535,0.066838004,8.09E-05,0.003397186,0.001386882,0.048900839,0.055324372
20220421_161324,0.018003535,0.066838004,8.09E-05,0.003397186,0.001386882,0.048900839,0.055324372
20220421_161324,0.018003535,0.066838004,8.09E-05,0.003397186,0.001386882,0.048900839,0.055324372
20220421_161324,0.019811793,0.06853988,1.51E-05,0.000858494,0.0058871,0.043051645,0.068469547
20220421_161324,0.019811793,0.06853988,1.51E-05,0.000858494,0.0058871,0.043051645,0.068469547
