time,magmean,max,min,hor,ver,horabs,verabs
20220125_141144,2.675103526,10.39482498,0.003068379,0.4235269,-0.038832903,1.6926032,1.6664368
20220125_141145,2.651655411,10.18239689,0.003724842,0.40201813,-0.041309115,1.6753626,1.6586466
20220125_141145,2.67693567,10.37098026,0.00623377,0.4187788,-0.018840665,1.6930118,1.6772071
20220125_141146,2.665017939,10.59425068,0.0020828,0.41792756,-0.05528258,1.6922963,1.6592278
20220125_141146,2.68964319,10.4765358,0.00212368,0.38976142,-0.021797018,1.7074318,1.6736066
20220125_141147,2.661938557,10.31775856,0.003538796,0.43433738,-0.025105448,1.6886474,1.6563729
20220125_141147,2.665041567,10.17655754,0.002533896,0.43551448,-0.011246184,1.6974381,1.6459922
20220125_141147,2.675085986,10.37274265,0.004108768,0.41429535,-0.012144931,1.6835103,1.6840638
20220125_141148,2.686040655,10.38582516,0.005426963,0.42130715,-0.0340341,1.6885437,1.6887075
20220125_141148,2.676029117,10.35795689,0.005156016,0.40638667,-0.024530916,1.6957693,1.6675819
20220125_141149,2.669362423,10.3807478,0.002066138,0.38627338,-0.011258913,1.6837766,1.6733494
20220125_141149,2.651137082,10.37960148,0.003963641,0.42265654,-0.017852006,1.6752497,1.6500027
20220125_141150,2.667983624,10.36980724,0.006460166,0.42407334,-0.008758597,1.6936889,1.6633403
20220125_141150,2.663708947,10.59754658,0.003934494,0.42704004,-0.026806518,1.6980243,1.6552944
20220125_141150,2.6560591,10.28389168,0.001892051,0.4140645,-0.02124623,1.6737252,1.6683334
20220125_141151,2.678522955,10.23441696,0.003125722,0.43406412,-0.004668723,1.6935291,1.6715716
20220125_141151,2.650221055,10.27631283,0.001302931,0.40504456,-0.04332747,1.6708877,1.6669918
20220125_141152,2.655451138,10.14917564,0.011637826,0.38894096,-0.049637962,1.6672527,1.6700395
20220125_141152,2.661603319,10.27813625,0.007749203,0.40333942,0.009745194,1.6745411,1.6584705
20220125_141153,2.675331561,10.23577499,0.002850029,0.44502386,-0.030624557,1.6765041,1.6815695
20220125_141153,2.676815934,10.28823376,0.001848251,0.40782967,-0.030269928,1.6838851,1.6778473
20220125_141154,2.688717799,10.35501099,0.006084314,0.43395317,-0.03387376,1.688589,1.6918349
20220125_141154,2.660018564,10.41944313,0.002013304,0.41291904,-0.017085359,1.67101,1.6687018
20220125_141154,2.658394108,10.40669441,0.002482985,0.4321358,-0.022362886,1.6735895,1.6657814
20220125_141155,2.66425435,10.23118782,0.001800729,0.4052622,0.008733073,1.6952016,1.6547172
20220125_141155,2.666726886,10.3368454,0.007394614,0.4471323,-0.044125848,1.6891896,1.6652762
20220125_141156,2.670644617,10.5730114,0.00567261,0.41029254,-0.050165534,1.6879209,1.6769862
20220125_141156,2.655224298,10.52639771,0.003530055,0.39951795,-0.01546549,1.6710919,1.6642764
20220125_141157,2.673224549,10.37543964,0.004100472,0.40076277,-0.020715028,1.6860627,1.6691817
20220125_141157,2.676242099,10.38719559,0.005036369,0.4236717,0.003994969,1.6929334,1.670585
20220125_141157,2.668722143,10.45724773,0.002975329,0.4120525,-0.023245668,1.6792827,1.6707958
20220125_141158,2.673394617,10.35562706,0.001619505,0.39291376,-0.030794501,1.6901658,1.6675856
20220125_141158,2.68534267,10.40485859,0.007796139,0.42624062,-0.024478588,1.6926663,1.6895734
20220125_141159,2.681656442,10.37064266,0.007251995,0.40067533,-0.026434239,1.6980227,1.6774303
20220125_141159,2.656978212,10.40479851,0.001708298,0.4209274,-0.042397685,1.677077,1.6540911
20220125_141200,2.665359905,10.35555649,0.006421525,0.44404575,-0.031588588,1.6939805,1.6569343
20220125_141200,2.663435302,10.24615192,0.002215966,0.40026757,-0.05480287,1.6725537,1.675398
20220125_141200,2.677807459,10.47764206,0.002733356,0.43105143,-0.03929859,1.7054738,1.6668686
20220125_141201,2.677327589,10.36803341,0.004354926,0.41900185,-0.017392877,1.6870401,1.6764555
20220125_141201,2.667352842,10.3589716,0.00399438,0.44482616,-0.030254558,1.6783534,1.6779407
20220125_141202,2.666352481,10.36115551,0.002409019,0.42683476,-0.030082282,1.6879374,1.6648254
20220125_141202,2.649017933,10.24655437,0.001450904,0.41795206,-0.01986073,1.6688974,1.6587871
20220125_141203,2.668798444,10.33782959,0.004544746,0.41623792,-0.007222232,1.6898384,1.6581639
20220125_141203,2.675042184,10.35925865,0.005107164,0.40929487,-0.022598758,1.6812209,1.6829139
20220125_141204,2.658911173,10.33253098,0.005734145,0.3931896,-0.047195494,1.6845951,1.6540921
20220125_141204,2.656118248,10.37168789,0.002226866,0.39878586,-0.029079001,1.6893537,1.6468993
20220125_141204,2.678224829,10.489851,0.004177102,0.41941914,-0.030988958,1.6720737,1.7016675
20220125_141205,2.675070528,10.42831898,0.002988707,0.41508567,-0.040173348,1.692126,1.6730961
20220125_141205,2.662388481,10.37012005,0.007350267,0.3905408,-0.020817777,1.6782832,1.6649129
20220125_141206,2.660012272,10.4384594,0.006091699,0.4103419,-0.03380178,1.6610694,1.6803074
20220125_141206,2.664631329,10.46714115,0.006085865,0.42314136,-0.017750569,1.6887804,1.6618254
20220125_141207,2.657881662,10.44145298,0.001570381,0.41249737,-0.04698728,1.6796012,1.6629299
20220125_141207,2.668431049,10.25645256,0.003580008,0.42326698,-0.017562503,1.6903577,1.6686668
20220125_141208,2.665713283,10.3855381,0.001569474,0.4208282,-0.024166526,1.7018474,1.654195
20220125_141208,2.662524075,10.51834774,0.003177929,0.4210404,-0.046923526,1.6726542,1.6722217
20220125_141208,2.67032476,10.3256855,0.004408012,0.38872194,-0.029068885,1.686855,1.6673361
20220125_141209,2.658048852,10.1418705,0.005189604,0.41857842,0.017968956,1.6805955,1.66019
20220125_141209,2.656021853,10.33142471,0.004593418,0.41192806,-0.004581927,1.6719534,1.6688797
20220125_141210,2.687161758,10.52002048,0.003948814,0.42794034,-0.06211145,1.6980264,1.6778657
20220125_141210,2.652019876,10.29206085,0.001472489,0.41573927,-0.025879513,1.6767815,1.6591413
20220125_141211,2.672920227,10.48012066,0.004175319,0.4062955,-0.039833527,1.6935158,1.6656423
20220125_141211,2.664515619,10.29595566,0.004189883,0.40951964,-0.023366183,1.6953597,1.6571373
20220125_141212,2.6762127,10.35361767,0.00446877,0.42750335,-0.021956513,1.6870209,1.671163
20220125_141212,2.653934906,10.28797531,0.0044932,0.41538563,-0.000967139,1.6659961,1.6648995
20220125_141212,2.654359591,10.24904633,0.006248809,0.40361223,-0.07830949,1.6648246,1.661597
20220125_141213,2.593185984,9.925498962,0.005400478,0.3992932,-0.038109135,1.6129942,1.6242954
20220125_141213,2.601504129,9.755868912,0.003348027,0.41081622,-0.06789468,1.6273133,1.6367438
20220125_141214,2.551118951,9.868061066,0.003016973,0.40416884,-0.06535371,1.6006013,1.5994463
20220125_141214,2.527086137,8.696515083,0.009568244,0.35914704,-0.046078406,1.5843183,1.5820711
20220125_141215,2.515364977,9.80892849,0.005490993,0.39031148,0.017836519,1.5437311,1.6003592
20220125_141215,2.492143478,8.691116333,0.004085274,0.3540034,0.029073458,1.5099448,1.5892062
20220125_141216,2.503056841,9.037121773,4.12E-05,0.36453673,0.039322086,1.5209727,1.5881176
20220125_141216,2.461086007,8.714930534,0.004589376,0.35619733,0.041797314,1.486988,1.5666543
20220125_141216,2.459995852,8.81305027,0.002217866,0.3432104,0.015343328,1.4787723,1.5618879
20220125_141217,2.412490812,8.193637848,0.000946357,0.28076792,0.005095033,1.4737072,1.5143571
20220125_141217,2.359514739,8.144082069,0.005725428,0.2721087,0.032550983,1.4659892,1.4517617
20220125_141218,2.35464262,8.173316956,0.00510885,0.23903975,0.040220074,1.4636937,1.4455234
20220125_141218,2.353177737,8.056881905,0.004488741,0.23857754,0.073019385,1.4825656,1.428701
20220125_141219,2.350656583,8.045012474,0.0047259,0.18266954,0.03181372,1.4823629,1.4250559
20220125_141219,2.366528801,8.049277306,0.005374051,0.19150609,0.07009354,1.4880363,1.448171
20220125_141220,2.415054604,8.272116661,0.002615224,0.14801273,0.07555559,1.4939287,1.5107623
20220125_141220,2.456569312,8.319996834,0.003159066,0.1463873,0.080878235,1.5020597,1.5650606
20220125_141221,2.495625485,8.439665794,0.004106807,0.10327158,0.08151144,1.5159813,1.5980698
20220125_141221,2.517659295,8.466835976,0.005459182,0.07819169,0.16210048,1.526791,1.6330081
20220125_141221,2.572442006,8.640746117,0.006017113,0.052893113,0.17417963,1.5283785,1.6977547
20220125_141222,2.622366104,8.750247002,0.004716643,0.023780355,0.170392,1.5465287,1.7531444
20220125_141222,2.633168122,8.841693878,0.005436925,-0.004245299,0.18893117,1.5353438,1.7821293
20220125_141223,2.6746134,9.051070213,0.005039795,0.013312123,0.13227326,1.5436435,1.8152165
20220125_141223,2.696713437,8.935562134,0.00403356,-0.021789411,0.10391544,1.550189,1.8476031
20220125_141224,2.685798342,9.059932709,0.005868687,-0.022569293,0.13063928,1.5498126,1.8228447
20220125_141224,2.678730874,9.095346451,0.002718104,0.022073688,0.11293579,1.5476903,1.8219247
20220125_141224,2.692989686,8.91994381,0.005376903,-0.020171767,0.1314742,1.5573293,1.829114
20220125_141225,2.687895953,9.044752121,0.004666982,-0.012277589,0.1500165,1.5342363,1.8457452
20220125_141225,2.696780083,8.899805069,0.006688686,-0.01071126,0.13451852,1.5537935,1.8326039
20220125_141226,2.692339903,9.168559074,0.000927365,-0.027634855,0.1468086,1.5529188,1.8352084
20220125_141226,2.678141587,8.999279022,0.000505072,-0.008299618,0.122850485,1.5325674,1.8304152
20220125_141227,2.709241786,8.889196396,0.006455085,-0.02295492,0.13489208,1.5705575,1.839722
20220125_141227,2.711870289,8.989861488,0.008029018,-0.017873283,0.15989827,1.5772961,1.8305798
20220125_141228,2.696929626,8.942591667,0.002782197,-0.002345834,0.14155307,1.5444615,1.8445745
20220125_141228,2.717856167,9.183800697,0.007475252,-0.025900157,0.13268998,1.5500587,1.8706732
20220125_141228,2.749024487,9.416191101,0.008031121,-0.05901917,0.07539354,1.5649004,1.8949813
20220125_141229,2.758910926,9.326922417,0.006429872,-0.06883724,0.07116116,1.5791086,1.8962406
20220125_141229,2.777848937,9.257667542,0.005646488,-0.057021923,0.085749574,1.5664997,1.9410063
20220125_141230,2.776399376,9.255160332,0.003949967,-0.096831836,0.13432017,1.5711726,1.9620142
20220125_141230,2.774365098,9.285884857,0.002298136,-0.13309586,0.13274921,1.5456402,1.989162
20220125_141231,2.769177162,9.446912766,0.007946634,-0.13067545,0.13923062,1.5627275,1.9803559
20220125_141231,2.744399491,9.392896652,0.001534104,-0.15558279,0.18964337,1.539175,1.98184
20220125_141232,2.745395817,8.971652985,0.010589493,-0.1573606,0.19303878,1.5313606,1.997562
20220125_141232,2.766282711,8.899964333,0.008140852,-0.18651515,0.19961753,1.5468744,2.0046625
20220125_141232,2.74643657,8.665992737,0.004871865,-0.18015444,0.17371775,1.5192288,2.0060554
20220125_141233,2.71160999,8.401569366,0.001911167,-0.2112086,0.18979582,1.5054632,1.9601715
20220125_141233,2.709700185,9.005414009,0.002379764,-0.17867951,0.20942979,1.52194,1.943855
20220125_141234,2.695520598,9.620154381,0.003434643,-0.21301018,0.21758609,1.4861693,1.9620819
20220125_141234,2.681781063,9.516355515,0.004042523,-0.18736802,0.16982327,1.4792258,1.9573066
20220125_141235,2.616949132,8.452944756,0.002440861,-0.15529224,0.11633816,1.4773166,1.8821738
20220125_141235,2.59784318,7.3887887,0.004454383,-0.13520119,0.03880335,1.4593962,1.8703861
20220125_141236,2.586640101,7.413146496,0.001658157,-0.16132666,0.017814882,1.4706094,1.845111
20220125_141236,2.561674274,8.450371742,0.004164562,-0.17419775,0.02763722,1.4337976,1.8390797
20220125_141237,2.503923879,8.462127686,0.007022726,-0.17498171,0.041992016,1.3833193,1.8018974
20220125_141237,2.433307265,9.971107483,0.003128819,-0.17678884,0.041177064,1.3502686,1.743983
20220125_141238,2.366349383,10.79672909,0.008410945,-0.16182609,0.079344206,1.3293706,1.6852403
20220125_141239,2.302027656,10.60778236,0.000315491,-0.1543071,0.07759406,1.2895069,1.6480846
20220125_141239,2.26651084,12.43734074,0.006629981,-0.15063773,0.053343557,1.2883779,1.6105732
20220125_141240,2.258915674,13.1091404,0.000476482,-0.16321652,0.04580436,1.2527908,1.6383115
20220125_141240,2.223581411,12.70419884,0.002438697,-0.13986522,0.026901172,1.2180569,1.6248391
20220125_141241,2.244551996,11.52934742,0.001723146,-0.122138046,0.031143,1.2508974,1.6258388
20220125_141241,2.223576197,10.82769299,0.002872623,-0.13334543,0.023361295,1.2420594,1.6070416
20220125_141242,2.228100907,11.44515991,0.000991032,-0.12135043,0.024342746,1.2455947,1.6167421
20220125_141242,2.20862607,11.78118134,0.002452233,-0.1651077,0.034330517,1.2243525,1.6102855
20220125_141243,2.198235893,12.85715771,0.003718893,-0.13312191,-0.008982022,1.2025216,1.6111903
20220125_141243,2.199402629,10.25885963,0.004006426,-0.1351755,0.015483298,1.2124392,1.6063833
20220125_141244,2.201067028,12.08681583,0.002625281,-0.15114553,0.013525388,1.2305958,1.5918682
20220125_141244,2.218245715,11.09427643,0.008396786,-0.16518822,0.016755246,1.2461417,1.5962265
20220125_141245,2.198956214,12.11956215,0.008389425,-0.14460535,0.01329471,1.2230875,1.5920606
20220125_141245,2.230137365,12.74359703,0.005913698,-0.13925599,0.035705846,1.2524337,1.608742
20220125_141246,2.250461914,11.59993839,0.00548125,-0.12022896,0.036099482,1.2488829,1.6293098
20220125_141246,2.294078694,13.19388294,0.007950086,-0.17553967,0.04817412,1.2870419,1.6436044
20220125_141247,2.2976496,11.42765141,0.002381527,-0.17857012,0.068940565,1.2833891,1.6438758
20220125_141247,2.333878255,10.4546833,0.00217863,-0.18387549,0.07106017,1.3109376,1.6597037
20220125_141248,2.414383061,10.7947588,0.003520922,-0.16676004,0.02967875,1.3412292,1.7331159
20220125_141248,2.47593316,11.98913002,0.003146384,-0.14633696,0.0470432,1.3726357,1.7773346
20220125_141249,2.496048779,9.276981354,0.005822397,-0.15356156,0.010786226,1.3849131,1.8029174
20220125_141249,2.556108472,7.930954456,0.007654024,-0.16445507,0.007570179,1.4110066,1.8476702
20220125_141250,2.574842946,8.577223778,0.004676217,-0.16571797,0.056328513,1.4416902,1.8452168
20220125_141250,2.596262745,7.345262051,0.007619261,-0.14484575,0.047380723,1.4616277,1.8633592
20220125_141251,2.624620976,8.65133667,0.004500051,-0.15476595,0.09487029,1.4799286,1.8836862
20220125_141251,2.653123543,8.692926407,0.005720298,-0.15931848,0.107925996,1.5009476,1.908433
20220125_141252,2.674068424,9.451296806,0.009332902,-0.16246243,0.18082346,1.4907379,1.9351968
20220125_141252,2.689750529,9.605481148,0.005294188,-0.20320438,0.24619707,1.4696856,1.9697117
20220125_141253,2.715634458,9.261768341,0.001575183,-0.17310537,0.20828687,1.5082455,1.9716773
20220125_141253,2.731915482,8.684725761,0.014775806,-0.17830224,0.16573007,1.4934133,1.9936081
20220125_141254,2.733564985,8.515476227,0.005946259,-0.17716964,0.16850059,1.4969045,2.0004973
20220125_141254,2.765822541,8.598776817,0.002870735,-0.19967324,0.17599413,1.5351753,2.012116
20220125_141255,2.769388423,8.803979874,0.005003641,-0.16947109,0.19492523,1.5207846,2.0278866
20220125_141255,2.761731913,8.956330299,0.004432463,-0.12637314,0.20128565,1.544544,1.9982761
20220125_141256,2.735642779,9.047539711,0.004459195,-0.137613,0.1728338,1.5311027,1.9777254
20220125_141256,2.730055556,9.291371346,0.004267543,-0.16221829,0.17238085,1.5327352,1.9660864
20220125_141257,2.772290344,9.433773041,0.004604565,-0.14364973,0.1326147,1.555358,1.9964559
20220125_141257,2.757865943,9.394702911,0.005485841,-0.09906103,0.08901964,1.540926,1.9683038
20220125_141258,2.807100266,9.437685013,0.001758148,-0.10292245,0.116504684,1.570653,1.9977373
20220125_141258,2.781461408,9.337738991,0.001802101,-0.09589004,0.12124771,1.5544242,1.9744518
20220125_141259,2.791150731,9.415868759,0.002529538,-0.0976298,0.11495307,1.571448,1.9791235
20220125_141300,2.786173426,9.264297485,0.009226864,-0.10027411,0.14738475,1.5513822,1.9868156
20220125_141300,2.779424152,9.316056252,0.010117383,-0.085972175,0.1032214,1.5604889,1.97213
20220125_141301,2.788160857,9.369851112,0.00783847,-0.14167596,0.12751417,1.5699803,1.9801972
20220125_141301,2.779547793,9.383193016,0.008368785,-0.1044467,0.118136406,1.571647,1.967893
20220125_141302,2.788817561,9.279442787,0.005083139,-0.11928459,0.12128958,1.5634197,1.9809542
20220125_141302,2.786895619,9.247360229,0.00414171,-0.103067905,0.111849315,1.5669506,1.9701321
20220125_141303,2.752903094,9.449259758,0.006723974,-0.08389326,0.07756096,1.5567044,1.9372948
20220125_141303,2.78797996,9.153662682,0.00975561,-0.09220118,0.11778296,1.5680164,1.9731103
20220125_141304,2.792901056,9.371442795,0.000509425,-0.091067344,0.10974894,1.5871751,1.9504187
20220125_141304,2.794549485,9.52594471,0.006394535,-0.062491026,0.09077189,1.5856656,1.9397565
20220125_141305,2.768206259,9.416866302,0.005882323,-0.044147428,0.06415488,1.5703351,1.907866
20220125_141305,2.745082227,9.167395592,0.004145364,-0.022904947,0.13140538,1.5824391,1.8689599
20220125_141306,2.693966529,8.956634521,0.002901785,-0.015598312,0.15600897,1.5735669,1.8102032
20220125_141307,2.624076565,8.771313667,0.004666889,0.025885846,0.1888831,1.5492475,1.7511885
20220125_141307,2.597191871,8.803657532,0.009191395,0.08319077,0.17468184,1.5532796,1.7038648
20220125_141308,2.496228107,8.633507729,0.004142963,0.10389128,0.11530086,1.5354961,1.5873129
20220125_141308,2.407629066,8.163020134,0.001209974,0.11586218,0.04307805,1.5091705,1.4862326
20220125_141309,2.366223439,8.251763344,0.001756047,0.20665376,0.06377023,1.5001961,1.428236
20220125_141309,2.339357778,8.155485153,0.001856141,0.22143996,0.031041171,1.4989821,1.3927535
20220125_141310,2.362345455,8.389357567,0.009930426,0.24524552,-0.013238469,1.4816705,1.4248244
20220125_141310,2.442787338,8.287662506,0.002016545,0.28542146,-0.023564296,1.4720852,1.5498003
20220125_141311,2.466224216,8.207154274,0.002211588,0.3101843,-0.006316898,1.4711227,1.5802853
20220125_141311,2.477169887,8.092624664,0.010747668,0.34362733,0.037096806,1.4956249,1.5786333
20220125_141312,2.504046599,9.488078117,0.006795856,0.39341488,0.050656334,1.5313772,1.589426
20220125_141312,2.513061073,8.737509727,0.001642768,0.3550959,-0.046321552,1.5628859,1.5824622
20220125_141313,2.587743907,10.2252636,0.003432322,0.4248267,-0.06146929,1.611195,1.6296542
20220125_141313,2.61704367,10.26876736,0.005478696,0.41822207,-0.026037993,1.6437812,1.6319481
20220125_141314,2.693411325,10.38773251,0.002498385,0.4252147,-0.019645598,1.7029331,1.6870334
20220125_141315,2.742630384,10.54112911,0.008689721,0.40739676,0.037776776,1.7225882,1.7415731
20220125_141315,2.770437812,10.50016212,0.003219722,0.43667704,0.09120482,1.7301346,1.7762306
20220125_141316,2.828253405,10.57151031,0.001629728,0.45626172,0.06500141,1.7490784,1.8202444
20220125_141316,2.847222678,10.44916248,0.007177556,0.43815407,0.069744885,1.7382321,1.8657708
20220125_141317,2.846550287,10.47948074,0.003979458,0.45003015,0.1185217,1.7127262,1.8898435
20220125_141317,2.837920045,10.44350338,0.003255161,0.46960494,0.082263075,1.7019985,1.8903472
20220125_141318,2.863831034,10.24513626,0.000290322,0.47965196,0.08977965,1.7235345,1.9054378
20220125_141318,2.85241619,10.3323946,0.000532142,0.42310876,0.07908897,1.7138199,1.89807
20220125_141319,2.868895939,10.36817265,0.000701415,0.4809533,0.10968697,1.7406883,1.8968428
20220125_141319,2.87725392,10.28993607,0.006679801,0.477822,0.070043705,1.7355181,1.9147359
20220125_141320,2.849602901,10.35468578,0.002743542,0.4689342,0.07797045,1.7052338,1.9048047
20220125_141320,2.870522286,10.30362988,0.00370479,0.4763872,0.09515024,1.7341982,1.9090035
20220125_141321,2.848862799,10.35815048,0.001696541,0.48572108,0.092158705,1.7218941,1.8876771
20220125_141321,2.85772269,10.14343929,0.005082941,0.48740688,0.06022508,1.7178687,1.9102252
20220125_141322,2.852813096,10.17337036,0.003811011,0.48352176,0.118433625,1.7218661,1.8872732
20220125_141322,2.867326913,10.25998497,0.000677809,0.45753652,0.10393128,1.7164996,1.9135894
20220125_141323,2.854268897,10.32990837,0.000773644,0.48182294,0.10454803,1.721081,1.8932163
20220125_141323,2.859474518,10.35985851,0.006689375,0.4856026,0.1356759,1.7163903,1.9010159
20220125_141324,2.823600821,10.2383976,0.00411226,0.43390533,0.113745406,1.6925781,1.8778231
20220125_141324,2.869452924,10.31511688,0.00284806,0.46657646,0.07571177,1.7235152,1.9178387
20220125_141325,2.844571227,10.23472214,0.007595547,0.4774187,0.10263855,1.7054013,1.8976362
20220125_141325,2.830628629,10.37578201,0.007052332,0.4681167,0.09192829,1.706004,1.8848608
20220125_141326,2.875977243,10.3042469,0.003004393,0.4940276,0.14831387,1.7081586,1.9346337
20220125_141327,2.872285652,10.33994675,0.007650908,0.5211646,0.14961302,1.6936437,1.947396
20220125_141327,2.827257041,10.70866299,0.003684194,0.5457011,0.12684035,1.681929,1.9202727
20220125_141328,2.71232748,10.90053177,0.004085278,0.58360976,0.066365704,1.6304573,1.8289613
20220125_141328,2.664766227,11.16230679,0.007066029,0.6432267,0.10615684,1.6354134,1.7609673
20220125_141329,2.625455845,11.16845608,0.005978476,0.6312968,0.1010435,1.6353292,1.691559
20220125_141329,2.613040222,12.23824883,0.002275969,0.6756976,0.055834595,1.6215912,1.6858436
20220125_141330,2.568947262,12.05166531,0.0049451,0.72668344,-0.038962144,1.6189684,1.6311755
20220125_141330,2.446944517,12.51177597,0.001447265,0.80412614,-0.18541695,1.612733,1.4741483
20220125_141331,2.371174693,13.77931309,0.001445792,0.8807729,-0.2481183,1.599373,1.3919668
20220125_141331,2.353041747,13.13871002,0.002906501,0.927557,-0.3984923,1.6095818,1.3703053
20220125_141332,2.400518716,13.32071686,0.003217561,1.0092982,-0.4560356,1.6394775,1.412084
20220125_141332,2.450500265,12.96352386,0.002466224,1.1299713,-0.4317069,1.687229,1.4409394
20220125_141333,2.450873579,12.45350075,0.001719663,1.1968533,-0.47795543,1.7153329,1.4086235
20220125_141333,2.461247968,12.44993401,0.003090245,1.2783829,-0.5551528,1.7427996,1.410019
20220125_141334,2.460458497,12.81527996,0.003669302,1.3588319,-0.54858726,1.796117,1.3581082
20220125_141334,2.478265383,12.94560814,0.004379318,1.3657038,-0.7149146,1.8314153,1.3442099
20220125_141335,2.480368923,12.94726372,0.00212403,1.4408154,-0.66201615,1.8506707,1.3403987
20220125_141335,2.511982906,13.02276134,0.001095052,1.4572824,-0.7715402,1.8587637,1.3932891
20220125_141336,2.571441084,12.45818043,0.004295086,1.5134637,-0.8791725,1.8736378,1.4760839
20220125_141336,2.704476113,12.90496063,0.003477091,1.5557168,-1.0782174,1.8922298,1.649941
20220125_141337,2.870824604,11.6607542,0.006235601,1.5715585,-1.25101,1.8897874,1.8619959
20220125_141337,3.075618942,13.10503769,0.003603988,1.6833997,-1.5101591,1.9458177,2.082445
20220125_141338,3.326904088,11.42124271,0.009803709,1.8457458,-1.8330152,2.0537627,2.3050117
20220125_141338,3.626009676,11.63633251,0.011555057,1.9620249,-2.2199311,2.1630323,2.6066968
20220125_141339,3.912248234,12.77808189,0.006676867,2.1207516,-2.5469818,2.3148448,2.8611948
20220125_141339,4.053192223,12.21211147,0.003915622,2.2190924,-2.6778421,2.400882,2.961098
20220125_141340,4.142711324,13.22430992,0.004994917,2.310319,-2.7539084,2.4874716,3.0157566
20220125_141341,4.083700227,12.44532394,0.009095436,2.2683754,-2.6986156,2.4504504,2.97071
20220125_141341,4.142527443,12.61043453,0.002388503,2.3240118,-2.732947,2.4950721,3.012139
20220125_141342,4.127655969,12.4648819,0.009248716,2.3257177,-2.7088377,2.489828,2.9924393
20220125_141342,4.121038897,12.34637737,0.008301398,2.3107173,-2.7310066,2.4722657,3.000761
20220125_141343,4.125824122,12.29856777,0.006446349,2.3077586,-2.7263021,2.4737444,3.0050538
20220125_141343,4.111948952,12.58908749,0.003040648,2.2753325,-2.7324307,2.4448237,3.011403
20220125_141344,4.122004294,12.67393684,0.002565537,2.3047736,-2.7185495,2.475304,3.0021145
20220125_141344,4.138108827,12.46283817,0.006694308,2.303288,-2.7402463,2.4713092,3.0322323
20220125_141345,4.122922285,12.51636982,0.011731124,2.2791862,-2.7303574,2.4657636,3.0079377
20220125_141345,4.145320387,12.30671978,0.010297257,2.290795,-2.7526193,2.4635694,3.0406196
20220125_141346,4.139039148,12.55710125,0.005983613,2.302643,-2.7583494,2.4812162,3.0093718
20220125_141346,4.132580982,13.38478565,0.004984095,2.3065238,-2.7328067,2.473558,3.013426
20220125_141347,4.128036849,13.39761162,0.004423527,2.2915106,-2.7393017,2.4662201,3.0202768
20220125_141347,4.132853424,12.63290119,0.004991159,2.2925305,-2.7485974,2.4768858,3.0182328
20220125_141348,4.100847462,12.69143963,0.000575011,2.2805045,-2.7027218,2.4634557,2.9815795
20220125_141348,4.148398506,12.48606682,0.0125572,2.3358817,-2.750318,2.4988735,3.0162039
20220125_141349,4.130395715,12.71158028,0.008645247,2.2810693,-2.7579613,2.454416,3.028199
20220125_141349,4.118527876,12.91358948,0.005842617,2.2868748,-2.7520032,2.453365,3.02341
20220125_141350,4.123860131,12.43532467,0.006596164,2.3043666,-2.733144,2.4793441,3.0095115
20220125_141350,4.135273478,12.23811531,0.002296411,2.3158286,-2.7363436,2.4754293,3.017222
20220125_141351,4.115057841,12.52271843,0.002665936,2.2703168,-2.7404983,2.446952,3.0160995
20220125_141351,4.138129152,12.70540428,0.009345204,2.3044262,-2.7515774,2.4765046,3.027947
20220125_141352,4.16178373,12.40762043,0.006043239,2.3198993,-2.7674906,2.4947839,3.0351834
20220125_141352,4.130989958,12.99960041,0.00813874,2.2745204,-2.7577198,2.455061,3.0243645
20220125_141353,4.109805088,12.79968166,0.013729236,2.2798648,-2.7207973,2.4475417,3.010358
20220125_141353,4.111798126,12.45251942,0.00333473,2.273491,-2.7345328,2.4576285,3.0049603
20220125_141354,4.091881969,12.42871952,0.004595117,2.2851663,-2.7131667,2.4540844,2.9741173
20220125_141354,4.090780458,12.51299095,0.008388959,2.2680783,-2.7029848,2.4485433,2.9811647
20220125_141355,4.114012151,12.966012,0.007862529,2.275132,-2.7614746,2.4423718,3.0199063
20220125_141355,4.138370263,12.51010227,0.013697735,2.305633,-2.7401905,2.4806035,3.016166
20220125_141356,4.14698384,12.70615482,0.013698114,2.2978134,-2.7583227,2.4753854,3.034221
20220125_141357,4.125985698,12.54240513,0.008322505,2.306459,-2.7045686,2.4922123,2.987447
20220125_141357,4.097213625,13.25997925,0.0048265,2.2784095,-2.7090209,2.4520695,2.9933026
20220125_141358,4.142729847,13.50443077,0.017881831,2.2946804,-2.7456656,2.4677384,3.0368164
20220125_141358,4.106342995,12.19227409,0.005121343,2.295782,-2.7188685,2.4707432,2.9826128
20220125_141358,4.119487378,12.67844296,0.005179483,2.2907827,-2.7349637,2.4710255,2.9984493
20220125_141359,4.148994948,12.66314125,0.013346834,2.2953908,-2.7501907,2.477522,3.0372548
20220125_141359,4.144516453,12.46393108,0.001025402,2.2886093,-2.758643,2.465073,3.0338562
20220125_141400,4.136077256,13.0716753,0.004792985,2.2997487,-2.7495959,2.4787116,3.0108647
20220125_141400,4.127755999,13.11195946,0.011556628,2.2752438,-2.75769,2.4518216,3.0304294
20220125_141401,4.081757138,12.52560806,0.001034373,2.2735069,-2.7059968,2.4421039,2.982484
20220125_141401,4.119556303,12.46382999,0.009066612,2.2777228,-2.7402074,2.4552417,3.0135634
